CHSA_Name,Facility,CHSA.Facility,duration,distance,chsa.long,chsa.lat,hosp.long,hosp.lat,dist.hav,CHSA_CD,CHSA_Title,CHSA_TITLE,LHA_CD,LHA_Name,LHA_Title,HA_CD,HA_ID,HA_Name,HA_Title,CHSA_UR_CLASS,CHSA_Pop2021,CHSA_AreaKm2,UR,service_type,appt_time,parking_cost,subunit_LP,subunit_IC,subunit_OOP,unit_cost
Broadmoor,Richmond Hospital,Broadmoor - Richmond Hospital,0.24116666666666667,9.1072,-123.131012316475,49.1445233193358,-123.147547,49.170162,3.097547514659704,3113,3113 Broadmoor,3113 Broadmoor,311,Richmond,311 Richmond,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,1 - Metropolitan,23051,6.02076936218,Urban,Hosp,53.6,37.5,1644.3092299999998,822.1546149999999,86.871456,2553.3353009999996
Broadmoor,Richmond Hospital,Broadmoor - Richmond Hospital,0.24116666666666667,9.1072,-123.131012316475,49.1445233193358,-123.147547,49.170162,3.097547514659704,3113,3113 Broadmoor,3113 Broadmoor,311,Richmond,311 Richmond,3,3 VCHA,Vancouver Coastal,3 Vancouver Coastal,1 - Metropolitan,23051,6.02076936218,Urban,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Brookswood/Murrayville,Langley Memorial Hospital,Brookswood/Murrayville - Langley Memorial Hospital,0.26433333333333336,10.6764,-122.642873473047,49.0793778693486,-122.613957,49.093175,2.608322257424042,2314,2314 Brookswood/Murrayville,2314 Brookswood/Murrayville,231,Langley,231 Langley,2,2 FHA,Fraser,2 Fraser,1 - Metropolitan,23030,23.4483250395,Urban,MD,0.76,3,31.28314,15.64157,8.124672,55.049381999999994
Brookswood/Murrayville,Langley Memorial Hospital,Brookswood/Murrayville - Langley Memorial Hospital,0.26433333333333336,10.6764,-122.642873473047,49.0793778693486,-122.613957,49.093175,2.608322257424042,2314,2314 Brookswood/Murrayville,2314 Brookswood/Murrayville,231,Langley,231 Langley,2,2 FHA,Fraser,2 Fraser,1 - Metropolitan,23030,23.4483250395,Urban,ED_CTAS_1,3.9,7.5,127.17874,63.58937,27.624672,218.392782
Brookswood/Murrayville,Langley Memorial Hospital,Brookswood/Murrayville - Langley Memorial Hospital,0.26433333333333336,10.6764,-122.642873473047,49.0793778693486,-122.613957,49.093175,2.608322257424042,2314,2314 Brookswood/Murrayville,2314 Brookswood/Murrayville,231,Langley,231 Langley,2,2 FHA,Fraser,2 Fraser,1 - Metropolitan,23030,23.4483250395,Urban,ED_CTAS_4,2.7,7.5,90.53074000000001,45.265370000000004,27.624672,163.420782
Brookswood/Murrayville,Langley Memorial Hospital,Brookswood/Murrayville - Langley Memorial Hospital,0.26433333333333336,10.6764,-122.642873473047,49.0793778693486,-122.613957,49.093175,2.608322257424042,2314,2314 Brookswood/Murrayville,2314 Brookswood/Murrayville,231,Langley,231 Langley,2,2 FHA,Fraser,2 Fraser,1 - Metropolitan,23030,23.4483250395,Urban,Hosp,53.6,16.5,1645.01674,822.50837,66.624672,2534.149782
Brookswood/Murrayville,Langley Memorial Hospital,Brookswood/Murrayville - Langley Memorial Hospital,0.26433333333333336,10.6764,-122.642873473047,49.0793778693486,-122.613957,49.093175,2.608322257424042,2314,2314 Brookswood/Murrayville,2314 Brookswood/Murrayville,231,Langley,231 Langley,2,2 FHA,Fraser,2 Fraser,1 - Metropolitan,23030,23.4483250395,Urban,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Buckingham/Lakeview/Cariboo/Second Street,Royal Columbian Hospital,Buckingham/Lakeview/Cariboo/Second Street - Royal Columbian Hospital,0.27288888888888885,7.7654,-122.931812825702,49.2324131779504,-122.892844,49.22679,2.9011706930067085,2228,2228 Buckingham/Lakeview/Cariboo/Second Street,2228 Buckingham/Lakeview/Cariboo/Second Street,222,Burnaby,222 Burnaby,2,2 FHA,Fraser,2 Fraser,1 - Metropolitan,24522,9.2221628745,Urban,MD,0.76,3,31.54442666666667,15.772213333333335,6.727392,54.04403200000001
Buckingham/Lakeview/Cariboo/Second Street,Royal Columbian Hospital,Buckingham/Lakeview/Cariboo/Second Street - Royal Columbian Hospital,0.27288888888888885,7.7654,-122.931812825702,49.2324131779504,-122.892844,49.22679,2.9011706930067085,2228,2228 Buckingham/Lakeview/Cariboo/Second Street,2228 Buckingham/Lakeview/Cariboo/Second Street,222,Burnaby,222 Burnaby,2,2 FHA,Fraser,2 Fraser,1 - Metropolitan,24522,9.2221628745,Urban,ED_CTAS_1,3.9,7.5,127.44002666666667,63.720013333333334,26.227392,217.38743200000002
Buckingham/Lakeview/Cariboo/Second Street,Royal Columbian Hospital,Buckingham/Lakeview/Cariboo/Second Street - Royal Columbian Hospital,0.27288888888888885,7.7654,-122.931812825702,49.2324131779504,-122.892844,49.22679,2.9011706930067085,2228,2228 Buckingham/Lakeview/Cariboo/Second Street,2228 Buckingham/Lakeview/Cariboo/Second Street,222,Burnaby,222 Burnaby,2,2 FHA,Fraser,2 Fraser,1 - Metropolitan,24522,9.2221628745,Urban,ED_CTAS_4,2.7,7.5,90.79202666666667,45.396013333333336,26.227392,162.415432
Buckingham/Lakeview/Cariboo/Second Street,Royal Columbian Hospital,Buckingham/Lakeview/Cariboo/Second Street - Royal Columbian Hospital,0.27288888888888885,7.7654,-122.931812825702,49.2324131779504,-122.892844,49.22679,2.9011706930067085,2228,2228 Buckingham/Lakeview/Cariboo/Second Street,2228 Buckingham/Lakeview/Cariboo/Second Street,222,Burnaby,222 Burnaby,2,2 FHA,Fraser,2 Fraser,1 - Metropolitan,24522,9.2221628745,Urban,Hosp,53.6,16.5,1645.2780266666666,822.6390133333333,65.22739200000001,2533.144432
Buckingham/Lakeview/Cariboo/Second Street,Royal Columbian Hospital,Buckingham/Lakeview/Cariboo/Second Street - Royal Columbian Hospital,0.27288888888888885,7.7654,-122.931812825702,49.2324131779504,-122.892844,49.22679,2.9011706930067085,2228,2228 Buckingham/Lakeview/Cariboo/Second Street,2228 Buckingham/Lakeview/Cariboo/Second Street,222,Burnaby,222 Burnaby,2,2 FHA,Fraser,2 Fraser,1 - Metropolitan,24522,9.2221628745,Urban,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Burnaby Heights/Capital Hill,Burnaby Hospital,Burnaby Heights/Capital Hill - Burnaby Hospital,0.3093888888888889,11.4834,-122.996636042346,49.2839894257031,-123.016837,49.248776,4.185598545804968,2221,2221 Burnaby Heights/Capital Hill,2221 Burnaby Heights/Capital Hill,222,Burnaby,222 Burnaby,2,2 FHA,Fraser,2 Fraser,1 - Metropolitan,24343,7.34492820601,Urban,MD,0.76,3,32.65913666666667,16.329568333333334,8.512032,57.500737
Burnaby Heights/Capital Hill,Burnaby Hospital,Burnaby Heights/Capital Hill - Burnaby Hospital,0.3093888888888889,11.4834,-122.996636042346,49.2839894257031,-123.016837,49.248776,4.185598545804968,2221,2221 Burnaby Heights/Capital Hill,2221 Burnaby Heights/Capital Hill,222,Burnaby,222 Burnaby,2,2 FHA,Fraser,2 Fraser,1 - Metropolitan,24343,7.34492820601,Urban,ED_CTAS_1,3.9,7.5,128.55473666666666,64.27736833333333,28.012031999999998,220.844137
Burnaby Heights/Capital Hill,Burnaby Hospital,Burnaby Heights/Capital Hill - Burnaby Hospital,0.3093888888888889,11.4834,-122.996636042346,49.2839894257031,-123.016837,49.248776,4.185598545804968,2221,2221 Burnaby Heights/Capital Hill,2221 Burnaby Heights/Capital Hill,222,Burnaby,222 Burnaby,2,2 FHA,Fraser,2 Fraser,1 - Metropolitan,24343,7.34492820601,Urban,ED_CTAS_4,2.7,7.5,91.90673666666667,45.95336833333334,28.012031999999998,165.872137
Burnaby Heights/Capital Hill,Burnaby Hospital,Burnaby Heights/Capital Hill - Burnaby Hospital,0.3093888888888889,11.4834,-122.996636042346,49.2839894257031,-123.016837,49.248776,4.185598545804968,2221,2221 Burnaby Heights/Capital Hill,2221 Burnaby Heights/Capital Hill,222,Burnaby,222 Burnaby,2,2 FHA,Fraser,2 Fraser,1 - Metropolitan,24343,7.34492820601,Urban,Hosp,53.6,16.5,1646.3927366666667,823.1963683333333,67.012032,2536.601137
Burnaby Heights/Capital Hill,Burnaby Hospital,Burnaby Heights/Capital Hill - Burnaby Hospital,0.3093888888888889,11.4834,-122.996636042346,49.2839894257031,-123.016837,49.248776,4.185598545804968,2221,2221 Burnaby Heights/Capital Hill,2221 Burnaby Heights/Capital Hill,222,Burnaby,222 Burnaby,2,2 FHA,Fraser,2 Fraser,1 - Metropolitan,24343,7.34492820601,Urban,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Burnaby Mountain/Lougheed,Royal Columbian Hospital,Burnaby Mountain/Lougheed - Royal Columbian Hospital,0.32111111111111107,12.7426,-122.91650072146,49.2682660024223,-122.892844,49.22679,4.926743073895928,2224,2224 Burnaby Mountain/Lougheed,2224 Burnaby Mountain/Lougheed,222,Burnaby,222 Burnaby,2,2 FHA,Fraser,2 Fraser,1 - Metropolitan,24695,16.4986091351,Urban,MD,0.76,3,33.017133333333334,16.508566666666667,9.116447999999998,58.642148
Burnaby Mountain/Lougheed,Royal Columbian Hospital,Burnaby Mountain/Lougheed - Royal Columbian Hospital,0.32111111111111107,12.7426,-122.91650072146,49.2682660024223,-122.892844,49.22679,4.926743073895928,2224,2224 Burnaby Mountain/Lougheed,2224 Burnaby Mountain/Lougheed,222,Burnaby,222 Burnaby,2,2 FHA,Fraser,2 Fraser,1 - Metropolitan,24695,16.4986091351,Urban,ED_CTAS_1,3.9,7.5,128.91273333333334,64.45636666666667,28.616448,221.985548
Burnaby Mountain/Lougheed,Royal Columbian Hospital,Burnaby Mountain/Lougheed - Royal Columbian Hospital,0.32111111111111107,12.7426,-122.91650072146,49.2682660024223,-122.892844,49.22679,4.926743073895928,2224,2224 Burnaby Mountain/Lougheed,2224 Burnaby Mountain/Lougheed,222,Burnaby,222 Burnaby,2,2 FHA,Fraser,2 Fraser,1 - Metropolitan,24695,16.4986091351,Urban,ED_CTAS_4,2.7,7.5,92.26473333333334,46.13236666666667,28.616448,167.01354800000001
Burnaby Mountain/Lougheed,Royal Columbian Hospital,Burnaby Mountain/Lougheed - Royal Columbian Hospital,0.32111111111111107,12.7426,-122.91650072146,49.2682660024223,-122.892844,49.22679,4.926743073895928,2224,2224 Burnaby Mountain/Lougheed,2224 Burnaby Mountain/Lougheed,222,Burnaby,222 Burnaby,2,2 FHA,Fraser,2 Fraser,1 - Metropolitan,24695,16.4986091351,Urban,Hosp,53.6,16.5,1646.7507333333333,823.3753666666667,67.61644799999999,2537.742548
Burnaby Mountain/Lougheed,Royal Columbian Hospital,Burnaby Mountain/Lougheed - Royal Columbian Hospital,0.32111111111111107,12.7426,-122.91650072146,49.2682660024223,-122.892844,49.22679,4.926743073895928,2224,2224 Burnaby Mountain/Lougheed,2224 Burnaby Mountain/Lougheed,222,Burnaby,222 Burnaby,2,2 FHA,Fraser,2 Fraser,1 - Metropolitan,24695,16.4986091351,Urban,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Burns Lake North,Lakes District Hospital and Health Centre,Burns Lake North - Lakes District Hospital and Health Centre,3.0690555555555563,78.6486,-125.894938212222,54.5461064115427,-125.760016,54.235568,35.65796217566279,5223,5223 Burns Lake North,5223 Burns Lake North,522,Burns Lake,522 Burns Lake,5,5 NHA,Northern,5 Northern,7 - Remote,2267,7097.16140923,Rural,MD,0.76,2,116.9393566666667,58.46967833333335,39.751328,215.16036300000005
Burns Lake North,Lakes District Hospital and Health Centre,Burns Lake North - Lakes District Hospital and Health Centre,3.0690555555555563,78.6486,-125.894938212222,54.5461064115427,-125.760016,54.235568,35.65796217566279,5223,5223 Burns Lake North,5223 Burns Lake North,522,Burns Lake,522 Burns Lake,5,5 NHA,Northern,5 Northern,7 - Remote,2267,7097.16140923,Rural,ED_CTAS_1,3.9,1.5,212.83495666666667,106.41747833333334,54.251328,373.503763
Burns Lake North,Lakes District Hospital and Health Centre,Burns Lake North - Lakes District Hospital and Health Centre,3.0690555555555563,78.6486,-125.894938212222,54.5461064115427,-125.760016,54.235568,35.65796217566279,5223,5223 Burns Lake North,5223 Burns Lake North,522,Burns Lake,522 Burns Lake,5,5 NHA,Northern,5 Northern,7 - Remote,2267,7097.16140923,Rural,ED_CTAS_4,2.7,1.5,176.1869566666667,88.09347833333335,54.251328,318.53176300000007
Burns Lake North,Lakes District Hospital and Health Centre,Burns Lake North - Lakes District Hospital and Health Centre,3.0690555555555563,78.6486,-125.894938212222,54.5461064115427,-125.760016,54.235568,35.65796217566279,5223,5223 Burns Lake North,5223 Burns Lake North,522,Burns Lake,522 Burns Lake,5,5 NHA,Northern,5 Northern,7 - Remote,2267,7097.16140923,Rural,Hosp,53.6,18,1730.6729566666668,865.3364783333334,200.751328,2796.7607629999998
Burns Lake North,Lakes District Hospital and Health Centre,Burns Lake North - Lakes District Hospital and Health Centre,3.0690555555555563,78.6486,-125.894938212222,54.5461064115427,-125.760016,54.235568,35.65796217566279,5223,5223 Burns Lake North,5223 Burns Lake North,522,Burns Lake,522 Burns Lake,5,5 NHA,Northern,5 Northern,7 - Remote,2267,7097.16140923,Rural,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Burns Lake South,Lakes District Hospital and Health Centre,Burns Lake South - Lakes District Hospital and Health Centre,3.851055555555556,149.5942,-126.170731939088,53.5692091706221,-125.760016,54.235568,78.91783584483626,5222,5222 Burns Lake South,5222 Burns Lake South,522,Burns Lake,522 Burns Lake,5,5 NHA,Northern,5 Northern,7 - Remote,1571,18719.8577212,Rural,MD,0.76,2,140.82163666666668,70.41081833333334,73.805216,285.03767100000005
Burns Lake South,Lakes District Hospital and Health Centre,Burns Lake South - Lakes District Hospital and Health Centre,3.851055555555556,149.5942,-126.170731939088,53.5692091706221,-125.760016,54.235568,78.91783584483626,5222,5222 Burns Lake South,5222 Burns Lake South,522,Burns Lake,522 Burns Lake,5,5 NHA,Northern,5 Northern,7 - Remote,1571,18719.8577212,Rural,ED_CTAS_1,3.9,1.5,236.71723666666668,118.35861833333334,88.305216,443.381071
Burns Lake South,Lakes District Hospital and Health Centre,Burns Lake South - Lakes District Hospital and Health Centre,3.851055555555556,149.5942,-126.170731939088,53.5692091706221,-125.760016,54.235568,78.91783584483626,5222,5222 Burns Lake South,5222 Burns Lake South,522,Burns Lake,522 Burns Lake,5,5 NHA,Northern,5 Northern,7 - Remote,1571,18719.8577212,Rural,ED_CTAS_4,2.7,1.5,200.06923666666668,100.03461833333334,88.305216,388.40907100000004
Burns Lake South,Lakes District Hospital and Health Centre,Burns Lake South - Lakes District Hospital and Health Centre,3.851055555555556,149.5942,-126.170731939088,53.5692091706221,-125.760016,54.235568,78.91783584483626,5222,5222 Burns Lake South,5222 Burns Lake South,522,Burns Lake,522 Burns Lake,5,5 NHA,Northern,5 Northern,7 - Remote,1571,18719.8577212,Rural,Hosp,53.6,18,1754.5552366666666,877.2776183333333,234.805216,2866.638071
Burns Lake South,Lakes District Hospital and Health Centre,Burns Lake South - Lakes District Hospital and Health Centre,3.851055555555556,149.5942,-126.170731939088,53.5692091706221,-125.760016,54.235568,78.91783584483626,5222,5222 Burns Lake South,5222 Burns Lake South,522,Burns Lake,522 Burns Lake,5,5 NHA,Northern,5 Northern,7 - Remote,1571,18719.8577212,Rural,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Burns Lake Town Centre,Lakes District Hospital and Health Centre,Burns Lake Town Centre - Lakes District Hospital and Health Centre,0.10966666666666666,3.6246,-125.751309300206,54.2277430280841,-125.760016,54.235568,1.0390922761783026,5221,5221 Burns Lake Town Centre,5221 Burns Lake Town Centre,522,Burns Lake,522 Burns Lake,5,5 NHA,Northern,5 Northern,5 - Rural Hub,2235,6.97195734564,Rural,MD,0.76,2,26.55962,13.27981,3.739808,43.579238000000004
Burns Lake Town Centre,Lakes District Hospital and Health Centre,Burns Lake Town Centre - Lakes District Hospital and Health Centre,0.10966666666666666,3.6246,-125.751309300206,54.2277430280841,-125.760016,54.235568,1.0390922761783026,5221,5221 Burns Lake Town Centre,5221 Burns Lake Town Centre,522,Burns Lake,522 Burns Lake,5,5 NHA,Northern,5 Northern,5 - Rural Hub,2235,6.97195734564,Rural,ED_CTAS_1,3.9,1.5,122.45522000000001,61.227610000000006,18.239808,201.92263800000003
Burns Lake Town Centre,Lakes District Hospital and Health Centre,Burns Lake Town Centre - Lakes District Hospital and Health Centre,0.10966666666666666,3.6246,-125.751309300206,54.2277430280841,-125.760016,54.235568,1.0390922761783026,5221,5221 Burns Lake Town Centre,5221 Burns Lake Town Centre,522,Burns Lake,522 Burns Lake,5,5 NHA,Northern,5 Northern,5 - Rural Hub,2235,6.97195734564,Rural,ED_CTAS_4,2.7,1.5,85.80722,42.90361,18.239808,146.950638
Burns Lake Town Centre,Lakes District Hospital and Health Centre,Burns Lake Town Centre - Lakes District Hospital and Health Centre,0.10966666666666666,3.6246,-125.751309300206,54.2277430280841,-125.760016,54.235568,1.0390922761783026,5221,5221 Burns Lake Town Centre,5221 Burns Lake Town Centre,522,Burns Lake,522 Burns Lake,5,5 NHA,Northern,5 Northern,5 - Rural Hub,2235,6.97195734564,Rural,Hosp,53.6,18,1640.29322,820.14661,164.73980799999998,2625.179638
Burns Lake Town Centre,Lakes District Hospital and Health Centre,Burns Lake Town Centre - Lakes District Hospital and Health Centre,0.10966666666666666,3.6246,-125.751309300206,54.2277430280841,-125.760016,54.235568,1.0390922761783026,5221,5221 Burns Lake Town Centre,5221 Burns Lake Town Centre,522,Burns Lake,522 Burns Lake,5,5 NHA,Northern,5 Northern,5 - Rural Hub,2235,6.97195734564,Rural,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Campbell River,North Island Hospital Campbell River and District,Campbell River - North Island Hospital Campbell River and District,0.35805555555555557,11.381,-125.293947605036,50.003002192062,-125.243155,50.011132,3.744917765432303,4321,4321 Campbell River,4321 Campbell River,432,Greater Campbell River,432 Greater Campbell River,4,4 VIHA,Vancouver Island,4 Vancouver Island,3 - Medium Urban,36024,150.836062311,Urban,MD,0.76,2,34.14541666666667,17.072708333333335,7.46288,58.681005
Campbell River,North Island Hospital Campbell River and District,Campbell River - North Island Hospital Campbell River and District,0.35805555555555557,11.381,-125.293947605036,50.003002192062,-125.243155,50.011132,3.744917765432303,4321,4321 Campbell River,4321 Campbell River,432,Greater Campbell River,432 Greater Campbell River,4,4 VIHA,Vancouver Island,4 Vancouver Island,3 - Medium Urban,36024,150.836062311,Urban,ED_CTAS_1,3.9,4.5,130.04101666666668,65.02050833333334,24.96288,220.024405
Campbell River,North Island Hospital Campbell River and District,Campbell River - North Island Hospital Campbell River and District,0.35805555555555557,11.381,-125.293947605036,50.003002192062,-125.243155,50.011132,3.744917765432303,4321,4321 Campbell River,4321 Campbell River,432,Greater Campbell River,432 Greater Campbell River,4,4 VIHA,Vancouver Island,4 Vancouver Island,3 - Medium Urban,36024,150.836062311,Urban,ED_CTAS_4,2.7,4.5,93.39301666666667,46.696508333333334,24.96288,165.05240500000002
Campbell River,North Island Hospital Campbell River and District,Campbell River - North Island Hospital Campbell River and District,0.35805555555555557,11.381,-125.293947605036,50.003002192062,-125.243155,50.011132,3.744917765432303,4321,4321 Campbell River,4321 Campbell River,432,Greater Campbell River,432 Greater Campbell River,4,4 VIHA,Vancouver Island,4 Vancouver Island,3 - Medium Urban,36024,150.836062311,Urban,Hosp,53.6,26.75,1647.8790166666668,823.9395083333334,77.21288,2549.031405
Campbell River,North Island Hospital Campbell River and District,Campbell River - North Island Hospital Campbell River and District,0.35805555555555557,11.381,-125.293947605036,50.003002192062,-125.243155,50.011132,3.744917765432303,4321,4321 Campbell River,4321 Campbell River,432,Greater Campbell River,432 Greater Campbell River,4,4 VIHA,Vancouver Island,4 Vancouver Island,3 - Medium Urban,36024,150.836062311,Urban,Virtual,0.62,NA,18.9348,9.4674,1.25,29.6522
Campbell River Rural,North Island Hospital Campbell River and District,Campbell River Rural - North Island Hospital Campbell River and District,3.1578333333333335,127.9802,-125.171091848791,50.5278838801496,-125.243155,50.011132,57.752617873274126,4322,4322 Campbell River Rural,4322 Campbell River Rural,432,Greater Campbell River,432 Greater Campbell River,4,4 VIHA,Vancouver Island,4 Vancouver Island,6 - Rural,9846,13176.0989515,Rural,MD,0.76,2,119.65062999999999,59.825314999999996,63.430496,242.906441
Campbell River Rural,North Island Hospital Campbell River and District,Campbell River Rural - North Island Hospital Campbell River and District,3.1578333333333335,127.9802,-125.171091848791,50.5278838801496,-125.243155,50.011132,57.752617873274126,4322,4322 Campbell River Rural,4322 Campbell River Rural,432,Greater Campbell River,432 Greater Campbell River,4,4 VIHA,Vancouver Island,4 Vancouver Island,6 - Rural,9846,13176.0989515,Rural,ED_CTAS_1,3.9,4.5,215.54622999999998,107.77311499999999,80.930496,404.249841
Campbell River Rural,North Island Hospital Campbell River and District,Campbell River Rural - North Island Hospital Campbell River and District,3.1578333333333335,127.9802,-125.171091848791,50.5278838801496,-125.243155,50.011132,57.752617873274126,4322,4322 Campbell River Rural,4322 Campbell River Rural,432,Greater Campbell River,432 Greater Campbell River,4,4 VIHA,Vancouver Island,4 Vancouver Island,6 - Rural,9846,13176.0989515,Rural,ED_CTAS_4,2.7,4.5,178.89823,89.449115,80.930496,349.277841
